x,y,color
2.6931687552214196,-2.6942566591447217,blue
1.7825772506036266,-0.7604039056581628,blue
2.565685943419213,0.33941885569299357,blue
2.814446271772683,-0.19325514025669754,blue
2.1295758696040017,-1.8486379222648284,red
-1.620064706484548,1.7022788879786033,blue
1.8366044326771451,2.6607139971259945,blue
-0.4549981050195191,-2.533965453844524,blue
-0.035245226421265485,-2.7857978677325645,blue
2.3150756062430853,-1.77622838959121,blue
0.09308107128304499,1.4314947351732288,blue
0.5568182928722045,-2.371769873789199,blue
-0.47143546983033024,-2.151066658742529,blue
-0.015183426869066707,-0.030278649035926364,blue
-2.629458873265168,1.7771751383946235,blue
-1.6632558132158124,-1.413017167476556,blue
1.411705320864927,1.2049537066291043,blue
-1.1452828777551884,2.979634082002634,blue
-1.7419247979666528,-1.096943685791566,blue
2.141330542793602,-0.8134707544039562,red
-1.1125453399382559,-2.1652788717449565,blue
1.20127670870371,-2.7949891018159407,blue
-2.5050325225944654,2.801570507523399,blue
1.4836638551146795,-0.23017314891029628,blue
0.2760805440183405,1.4839110268818345,blue
1.7119860818849624,-1.6463694111487206,blue
2.590504100090322,-2.582148121666058,blue
-0.2793870732640773,2.6769224831805527,blue
1.9638506507279905,-2.1224313851647896,blue
-0.39047542310146177,-0.5426772957135642,blue
-1.9885223675205705,2.8660055938014066,blue
1.108868013590584,-0.8664922537814705,blue
-1.1051783810433626,2.057228927474524,blue
-0.2259317218853072,-2.462713143668968,blue
2.7934849604021332,-2.6516606339365074,blue
-1.3177067042452844,-1.9707388154506202,red
2.548220027633425,2.898944531823486,blue
-0.2818155638197162,-0.24877237213035652,blue
1.5343923776860082,2.558941149994066,blue
-2.3386051513384816,-2.5483681561701954,blue
-2.465361344868348,-0.8664315410939727,blue
-0.03237515936730029,-0.283578442646955,blue
-1.2733287148735613,-2.1602036424863034,blue
-1.4963974364968133,-1.135275260074065,blue
1.6390125993916085,0.7446608161593806,blue
-2.082247808089378,-0.3671024803142853,blue
-2.06781842925421,0.7601886976996819,blue
2.590749166688469,-1.1390879410436296,blue
2.027130222759176,1.0531428957036901,blue
-1.3018882060126105,-1.3363826673863644,blue
-2.8466062907620344,-1.5950492516100092,blue
-2.8987704731929016,-2.6842008094140173,blue
-1.489922382170678,1.6661222190039808,blue
0.8078520603453958,-2.1475729692978796,blue
-2.468513593477854,0.43460633934365545,blue
0.3304074829843051,2.9379775718842884,blue
-0.0018157022763887198,-1.275005042945386,blue
2.4041090770878313,1.2824665973278115,blue
-0.30226093626172207,-1.9491118352256973,red
-2.992352816015968,-0.478164711021841,blue
1.4832359316567398,1.686924569121631,blue
0.6819237411378198,-2.322384241890765,blue
1.4637224256957273,-0.46865825147590545,blue
0.08473289707794951,-0.7662422389028345,blue
-1.4084206992119632,-2.849810554889687,blue
-2.7292982430361983,0.8871956390551112,blue
1.4355110216216502,0.5799750601270475,blue
0.732968352168589,2.5864521908677487,blue
-2.95653397919633,-0.7869742705379936,blue
-1.3904117380262784,-1.7822097502217382,blue
-0.05381775745800166,0.6975129818309922,blue
-2.513501732692974,-0.9183809651313402,blue
-1.2789026025896681,-1.6932691601246952,blue
-1.8985972461110832,-2.1702515053643037,blue
0.8317925099864376,-1.025781912793585,blue
0.45988818668235876,-0.47039186748079054,blue
1.2725564317954037,1.4891732399944555,blue
-0.49470269733496774,0.07378764463817955,blue
0.8165366497370505,2.281154101543395,blue
-0.5325197962248369,-2.2570944005857214,blue
-0.13524748982035328,-1.7879226358944431,blue
0.9204493837245522,1.9905173197516266,blue
2.5537248716744747,2.372650560331995,blue
0.7256022481426951,-0.042558951412777546,blue
0.41525318244531917,1.6341183136606983,blue
-2.415421490748037,0.44478015161385365,blue
0.19915056269734865,2.2249645153242774,blue
0.12883761658548565,-1.5789039464963783,blue
-2.3022660001401847,-1.9232837326523844,blue
1.790868314636338,2.854317107122305,blue
-1.2211805228277277,1.9909887053304534,blue
2.978327006181175,1.4721897292005428,blue
-0.4726304332345199,0.9610121967315637,blue
2.9112275036549926,0.8129309008085599,blue
-1.7011866891298644,2.9994378167486104,blue
0.5304813081597932,-0.7018915512970842,blue
1.6543457808577218,1.3109672554771699,blue
2.3822978242679422,-1.4991426263300638,blue
2.7806604385030447,-2.864832143065492,blue
-1.4728935212203036,-2.6986490863590085,blue
2.1711581739539927,1.856127141604623,blue
-2.5313891157596626,0.4645409932434914,blue
-1.7465850748795972,-1.1574289086175842,blue
2.46461774662791,1.3769208233087484,blue
1.114617198430703,2.234504382790089,blue
1.0036729297341251,-2.9650688903081885,blue
1.6707949218344513,-1.0640584545102456,blue
1.5103286177219308,2.7787382992071334,blue
-0.5826705505867418,-2.8716500912631955,blue
2.1296248647289113,-1.3431766236091855,blue
2.4043135915948923,0.39016657453209014,blue
2.9512671153480037,-1.5867836860584155,blue
2.612765670061801,-1.3429418187999695,blue
-1.4424023653783862,-0.484255990131377,blue
-0.6483939544800785,-1.5829839324433956,blue
-0.631067019722618,-0.06024712674519517,blue
-2.305650523172515,1.821104689213069,blue
1.157939545364763,-1.4514685262932345,blue
-2.699930326360252,-1.9651207742890984,blue
2.6751330636476203,0.038768749033824434,blue
-0.347332494190594,-0.0037164966315010872,blue
0.18903526165405626,0.7812007443303877,blue
-0.19037988207959333,2.0831471324866713,red
1.0960556448982715,-0.44847902522230854,blue
-2.093532222664412,0.2882190117892307,blue
-0.025357376452573382,1.0026805595748474,red
-1.0969534829883458,0.26594795454864517,blue
-1.4689196099763069,-2.224643578655006,blue
0.2896324493250102,0.6324562474651616,blue
-2.4913834120896494,-0.018946744506897595,blue
2.707013352666978,-0.27336618484814723,blue
0.10787283209439558,-0.289553252953076,blue
2.9726927263564153,-1.666363339635656,blue
2.9261348574232438,2.8263463529951194,blue
0.7258829493944621,1.4436628209052103,blue
-0.5955995751932353,1.3301258336316275,blue
-0.6485033652421457,2.828579965133809,blue
-2.9424424948769534,-0.594487893587341,blue
-0.10279036242336836,-1.4987458176502786,blue
-0.576884335109531,2.2098140671668007,blue
2.4898714929053893,2.7130861137820865,blue
1.412228102109145,-2.517036974249696,blue
-1.940296976979634,-1.2277086773865573,blue
0.7782325918677389,-2.1437792611501476,blue
2.8632614657041318,-2.8265825493664494,blue
2.6318770286575415,1.7002708721945545,blue
-0.024693064756980743,-2.8522630141790843,blue
0.8181242417480235,0.7723688339496366,blue
1.0050418419702414,1.4195359264451106,blue
-2.490338818912685,0.23794260699646008,blue
-0.7238332442359541,-2.1315315708820064,blue
1.332242779394229,0.8393144957863181,blue
2.0085381736940464,-2.843059478836471,blue
1.1224817027341363,0.3776577729728139,blue
0.7336461029799608,-2.6130144756483773,blue
2.712221375608217,-0.2558730201313373,blue
-1.9726309911887605,0.8859283237922106,blue
-2.3660318951436157,-0.9866460216098929,blue
2.9044086620530987,-0.25183794924718406,blue
-0.7652167155894167,-1.4702997307447492,blue
-1.8140383583657478,0.6092000365521781,blue
-0.05924469047793837,1.7244662887443525,red
-0.0882866445490782,2.3252806147317475,blue
-2.3633163602833176,2.6945287647575924,blue
-1.2531798186424854,-2.3876125820868275,blue
0.06793781316264269,1.4785619405853474,blue
0.04030009835087345,-1.2284999348980334,blue
-1.19581578909452,-1.5867884184537464,blue
1.9534043468728992,-1.2741939665396935,blue
1.914203721129761,-2.467547690888142,blue
1.2875640399713628,-2.58060981516133,blue
1.8237371436351903,-2.9978652349484793,blue
-1.5893625864774115,2.419404338876368,blue
2.55636744188208,2.271048196751029,blue
1.3460454781184312,-0.2384166352891186,blue
0.4626284040782851,2.4964487238636064,blue
-1.0888524847235772,0.014084162878625017,red
-2.5089761767509895,0.4480489256721967,blue
-2.1101048341697286,-1.1344987430928246,blue
2.9467177418946005,-0.4615331409559529,blue
2.2211526855111527,-0.2173700151852982,red
-0.46442702399947944,0.4934178480940279,blue
-0.9327896648562488,2.197475497899375,blue
2.6815977378767197,1.4448330075724458,blue
2.874754034343664,-2.607458065584699,blue
0.3675580558786269,-2.708550194852873,blue
-1.144911345368569,1.5916575576059975,blue
1.374096357563701,2.0680844122693256,red
-2.7461335551820456,2.5415975830402857,blue
-0.8716602248198368,2.163060649419495,blue
-1.113055746932461,1.0796729313150326,blue
-0.9932310312194836,1.2304325546970283,blue
0.7060699155611907,2.963767423647944,blue
2.9419843570817736,0.7397836269310072,blue
-2.313288050486302,2.2009793540832074,blue
2.315414738014133,-2.5572104716958464,blue
2.368180037527817,-0.39944359100908766,blue
2.1904405857431737,1.2869253376028453,blue
1.4355894584285611,2.2312393158725614,blue
-0.613396681994189,1.7887067202174185,blue
-1.8465823061201225,2.758647894132981,blue
-2.617603753258409,1.5985806302332817,blue
1.4810087061520978,-1.9412855288269142,blue
-0.8939168458393567,2.790314001946742,blue
-2.2311448243282372,-1.6747923475824378,blue
1.4171269040614902,-0.1071966248414018,blue
2.1765592736847488,-1.26057049402294,blue
-1.658864204579997,2.95483817441494,blue
2.4504572473205704,2.729848459695239,blue
-2.057003208447607,-0.7068922857211277,red
0.4203754483658777,-2.5291489453299776,blue
-1.9565975439941976,1.6409105227530016,blue
2.828102671058071,2.127336492028097,blue
-0.61995952029715,1.0595098119626858,blue
-1.0627839585588468,-0.38087062643755143,blue
1.3761298369727513,-2.720654963281241,blue
-2.8439144398408738,1.4835859662004909,blue
0.9076939618661406,2.97760021887739,blue
-1.0802893206437203,1.250197927244642,blue
0.5892967616187872,2.4644103123380123,blue
-1.0854275853405335,2.778835685857465,blue
-1.6760242468145814,2.1534382607361344,blue
2.0575964638952913,-0.27728110992774635,blue
1.8621086521781898,0.4021298815992207,blue
0.023151096446450747,2.645025117888599,blue
2.2943516139415197,1.0039390172595999,blue
0.5820077107247643,2.646474896446012,blue
0.10478486243888074,1.7642564814782542,blue
2.6185259623133454,-1.5102798773678203,blue
-1.2691296826440828,1.070326586656316,blue
-1.9183397466729202,-2.7393329153894497,blue
0.5518238696588527,0.29227345278985695,blue
-1.867108280212244,2.309439445322716,blue
-0.42018424188478365,2.7162568052372356,blue
2.905909320065117,1.7254687616922535,blue
-0.8251601878642716,-2.48643645703535,blue
-2.5990189132302746,-0.822492018567119,blue
-2.465445505422001,-0.8912914575328448,blue
-2.8200877013673207,-0.3019904131946505,blue
1.143765216975301,1.254410400598501,blue
-1.6977805175539251,2.024120484204426,blue
2.5592066226185333,2.4317821651832734,blue
1.3307183149324615,-0.03341017564513349,blue
2.9780040162604937,2.458436891548086,blue
0.11783249740172996,1.2673332590510267,blue
-2.9410899646892457,-1.18586814273746,blue
2.3029246573495463,0.3344581573622025,blue
-2.822555488385243,-1.4975573593030755,blue
0.025539939568860692,2.195632879328543,blue
1.9686373733523688,0.8571275399497496,blue
-1.3404287215958632,-1.940954405746856,red
2.2131970813728357,1.9327462554567507,blue
-0.6165926596585161,-1.3623354251858786,blue
0.8046791514456304,0.730200218597747,blue
0.6274350551218113,-2.6970219368561565,blue
-0.04403059392789954,-0.1846233745234418,blue
0.8931924629812578,0.7921063589880881,blue
-2.105649493454936,-0.04817976383497591,blue
0.5223626025249768,1.4383445045255376,blue
1.8839200979487387,-0.2855473082112079,blue
-0.5491591355075611,-1.21401179997496,blue
2.575286797574397,2.0872074195145895,blue
0.42306080551224223,0.29952136218246395,blue
1.717499551902887,2.02902426812281,blue
-2.7421098375890938,-2.1907368644001624,blue
-0.7653233103188342,1.1628098252902541,blue
-0.33228064296433324,-0.9407531248267285,blue
-0.38709998465283935,-2.5477522111315474,blue
-1.5258349966629967,-2.791593783998551,blue
-2.2228284597356547,2.1561879418657224,blue
0.9390840419127331,1.7337810189232679,blue
0.4557179275724863,-0.5160839921623133,blue
-0.03752559099852215,-1.7915039404314144,blue
-1.2379188530190242,-0.6279914030109683,blue
-2.6121063303720127,0.6823443692413331,blue
1.2870219651140413,0.25997076376964,blue
-2.0141152227597647,0.6422283790744849,blue
1.363089164823446,-1.817886799259357,blue
0.06961861007513859,-0.8691229091458292,blue
1.1943150888378344,-1.0366759743308043,blue
0.1566494570741015,0.3935428569040802,blue
-1.8681508452018496,2.0509605835439952,red
1.1524556436545055,-2.708976369990339,blue
0.9143351244547491,-1.2528339373300348,blue
1.196653689878306,-1.83865869408446,blue
-0.23772307590846786,1.14450937955578,blue
0.5473729671488963,-2.6902818708549803,blue
2.560457519003137,0.21297976290442389,blue
-0.43716026411240705,-2.850361552554179,blue
2.2075548968774035,1.3311719475138948,red
2.2517114233503888,-0.27026047136550124,blue
0.7778458276724525,2.5506778874277725,blue
0.8512797845553233,1.8572223916763626,blue
-2.5491998555638666,2.0095135947329616,blue
-2.5423911326456157,1.0173900040746995,blue
-0.6841562869943383,-2.361730202754727,blue
-2.7027313948562313,-0.2139977048758146,blue
0.9810856793431282,0.8052130603029091,blue
2.7190498185830174,-0.1014715530784378,blue
2.2113543798492845,2.5344522702980106,blue
1.162968815015363,2.471133506804451,blue
-1.8348023371257014,2.771042458187935,blue
-0.03044418007094929,0.8148077302482993,red
2.950822585592401,0.9350258836578633,blue
-1.7340643899863217,1.4664409454318923,blue
-2.830135730874573,-2.8023248447007405,blue
2.2862063424440953,-2.16455811882891,blue
1.847199139678847,-1.5805798304050815,blue
2.999349818712929,-2.0320973582789765,blue
2.2706633066055586,-0.6077571805759661,blue
-1.918304191706106,-2.2535323143640236,blue
-0.16247392885997325,-2.88955566874842,blue
2.200869828958668,-1.5719985337586297,blue
-1.7769872938382054,1.9555933796265208,blue
1.6664580484935136,1.0112623508292726,blue
-0.4926793111971133,2.9830519908765716,blue
-1.591743733358322,1.356576109482961,blue
0.29803572603002415,2.4683199181648003,blue
0.30501428589624036,0.4676308672061662,blue
1.0587239962111594,1.7500296535661146,blue
-1.8793878016494012,-1.3005564054491987,blue
0.5943437853867635,2.257375327460583,blue
-2.9963368604155045,0.7306415263873229,blue
2.5295015145928366,-2.4794074421770147,blue
0.5913265496656921,0.9682379449910758,blue
-0.8930498007841177,2.241709131232512,blue
0.0359732251235636,2.2837238254493837,blue
-1.105148372288357,-0.6447859190391592,blue
-2.54601402341223,-0.8630858673191852,blue
0.2574561035894005,-0.8473991314001958,blue
-2.205399757900193,0.5294103038167641,blue
-2.5338756195884287,-0.40922408806862354,blue
-0.6929585488746657,0.5650019831866073,blue
-0.9284360385542989,-2.696127585241433,blue
-1.5878157277018945,-0.49981468022094955,blue
2.184713238454102,-1.3797526544183314,blue
2.146193959521705,0.33160022268739464,blue
1.2993935545568398,-2.796882896633491,blue
0.18010118524657637,-1.1924509103177794,blue
1.0191514435511442,1.7769116721924263,blue
2.641243330893941,-1.0630114998523879,blue
1.4818019124405941,2.040047842724923,blue
-1.1794909441834522,-1.971591670732073,red
-2.2430963697898365,-0.9488764327544441,blue
-0.27040657061914697,0.17024118628907514,blue
-0.2773600966695815,2.2987395531574757,blue
2.30581179208611,2.1636209696347493,blue
2.4827605517598936,-1.365398415388307,blue
0.014423833637282613,-2.260486518749621,blue
-1.7708697761410386,0.1633668902910581,blue
2.011450794521533,-0.8218643707364617,blue
-2.850605423070082,0.752986939060496,blue
2.4513153060700468,-1.3583132849922273,blue
2.8999178973902557,2.3482949782551046,blue
2.229937871965384,0.37245237220958494,blue
-1.7681370508281546,-2.7564636494614723,blue
-2.3189404612283333,0.8468167978362007,blue
0.059181616812924887,1.5718816167598266,blue
2.1834491077075997,-0.0954989236582242,red
-0.0004717130180331708,1.834108958238815,blue
-2.6998482645653628,2.913185543133771,blue
2.9063599629171355,1.948972408668336,blue
2.341390221702019,-2.2570489666852387,blue
2.8133056100423266,1.1774723596076875,blue
-1.0464584874801723,-1.246197939231648,blue
-0.6102479518361017,0.07499109267350468,blue
1.1760901328920337,-0.15158253336052452,blue
-1.903736410956003,-0.12876586717786243,blue
-1.017310253735803,0.30809545257000615,blue
-1.5189589182155476,2.5877941199370094,blue
-1.4478435092400372,-2.7131628398535756,blue
1.4160706905224192,1.817250489028881,blue
-1.1206944187291457,-1.2279315151567043,blue
-2.273847067522072,-0.7824314430768444,blue
-1.8255092041474643,2.7367690102969107,blue
2.196321531385383,1.4378577354445765,blue
2.9861406942683386,0.5317249087543598,blue
-2.4871354024990167,2.945963603538,blue
0.3796018241059538,0.8220942425629527,blue
2.4916122535871086,-2.095762523835056,blue
-1.873335536876226,1.2039284606077407,blue
-1.1898740857965318,-2.5641392768270537,blue
-0.42788679859483647,1.0932432981572795,blue
0.49885133090672795,2.5229048231349385,blue
0.3880284768921783,2.0302238535467114,red
-2.813368577553482,-1.7125146508294988,blue
0.9679753460827976,2.1262399984503677,blue
-1.9931824321671328,0.05453745825893652,red
-1.658193607348088,-0.8077677638201495,blue
-0.09134618029236918,-0.7677030519674002,blue
2.090996198994726,-1.2527324043295303,blue
-1.715438629476264,-0.8891438094002257,blue
-2.223137222527136,1.5056137601901565,blue
-1.7008388858398034,1.4748433508846723,blue
2.1461751987899635,-0.9587864141926166,blue
-1.397622365995495,2.574641351857977,blue
-0.2231353134257299,2.1720151038939584,blue
1.9187502763751088,1.5698521405718626,blue
-1.2039667193054864,-2.044545294969056,blue
-2.857822758674587,1.7493553454353767,blue
-2.3110930477198846,0.7896773684458349,blue
-1.851738643496763,-0.05755878894776689,blue
-2.3069288615408485,-1.2520752837797489,blue
-0.2277863415532959,-1.3777965272801425,blue
-0.9938372187595494,-1.918708572269624,red
1.7628550574474104,-2.0957435254209713,blue
2.2250891998782496,-0.2695818971284254,blue
1.199970823649462,2.4021287427861147,blue
2.4504226135825586,2.761797594896688,blue
-1.0854608634254885,1.5757939320831102,blue
2.0962746740375167,-2.622219198817736,blue
-0.018603531245821703,-2.309098705994936,blue
-0.5210202330913258,-0.26711368556046455,blue
1.2056502231748496,-1.2690988995473038,blue
2.7896578215275065,-1.594797341468123,blue
-1.5650869307591133,-0.032527643088701375,blue
1.106226185782103,-1.5243578635186612,blue
1.7639337036608485,2.825730381711013,blue
-2.9385717378954093,-0.9135571426158027,blue
-0.7448633345528641,2.862467877966921,blue
-0.06955528384216159,-1.827229063174124,blue
0.704499496905231,2.5491953022207063,blue
-0.7250117733285133,2.0626527084691255,red
-0.4067005266701331,-1.8827562057663423,blue
0.3631817430690365,0.9464995418756779,blue
-0.6397137532558528,-1.7573335869254565,blue
-0.7219804918065811,-0.4759614139051003,blue
2.319574978552297,-2.2797649570952254,blue
2.091545911553867,1.5480745283229753,blue
0.6714963626934707,-1.1353848755306133,blue
-2.0008065646750617,2.3814172011750774,blue
-2.1012024449489592,-1.2838668898416121,blue
-2.100154364828229,-1.145420268369705,blue
1.030619688515702,2.291922824666142,blue
-2.897879999286845,1.135551381988508,blue
-1.8226641463746058,1.4109961103948727,blue
-1.033211347213976,2.1011147733849542,blue
-0.47345290844113475,-2.493183363696599,blue
-2.118397817057603,-1.2605693907156468,red
0.42188034694797505,2.8564837546860016,blue
-2.122184702673069,-1.8221080747893843,red
-1.0070377041531606,-1.616503666816942,blue
-2.45906949633116,-1.0286429548584268,blue
-1.910069306291749,-2.8086100518098696,blue
-1.5651107839345249,1.7188496354555074,blue
-0.3391837277866472,-2.0527631993343856,blue
0.148698776156591,-0.6925733046048306,blue
-0.5047851083870043,1.0321699938942164,blue
0.08408340062164887,-0.7622588128795762,blue
2.1213901626780203,-1.3876525639807524,blue
-2.387319368827219,2.773856813636362,blue
-0.18363880227872542,0.30990309045970266,blue
-0.38518526146063525,-2.3495967770602393,blue
-1.1087567392989877,0.14393002535695087,blue
-2.539534598130891,-1.5812297832369377,blue
2.4740404520384267,2.992229390755347,blue
0.15892699866453075,-1.2400886000517612,blue
1.747280595946619,-1.4538209700648024,blue
-1.738492838358981,-1.967874757703244,red
-2.898278562975194,0.5634662307282623,blue
-0.697896379300877,0.50619097735466,blue
-0.5845483227399679,1.2924720001815935,blue
1.9158783641161703,2.9967319810995825,blue
-0.41367126404994536,-2.7247050185691517,blue
-1.1008444559243358,-0.20113566499530622,blue
-1.3361819013088068,2.0715115134430526,red
-0.8507832096188365,2.003440907041892,red
-1.662939932322893,-2.1954927536216826,blue
2.892155620787891,-2.515843578481815,blue
-2.6237310777589027,-0.287733623467477,blue
1.916367623643307,-2.4643029660324847,blue
-2.8872429393830816,2.9141622279262185,blue
1.9321949446160183,-0.6437799083562217,blue
-0.5309936337159931,-2.093821528816411,blue
-1.673809859234587,1.4413924970068326,blue
2.873984730339802,-2.2359238939963757,blue
-1.8551423629682635,-1.980850695578963,red
1.1725155914374286,-2.873888132717796,blue
2.333112956317363,2.015645114305441,blue
2.0128109594081947,-2.569890288099229,blue
0.9025097209808255,0.15814998913476774,blue
-0.269943057442116,0.8407773065753452,blue
-0.19357402506423904,-2.006183119428975,blue
-0.6538643075741137,-0.5324532175015029,blue
0.3921635131052401,2.515662178009185,blue
-1.6236380863301088,1.473631990209281,blue
2.395316560969759,-1.8739382908747044,blue
-2.3735286509488165,2.5572893771424248,blue
-0.6339885104970486,-1.219015854393132,blue
-2.730679737052401,2.604382513302242,blue
-0.6414966286844925,0.9714044248039038,blue
-1.6739777291790074,2.1985274758842515,blue
-2.015803677262533,-2.2141428194411827,blue
-2.616723720482597,1.331076157195211,blue
-1.0189296242737391,-0.7284714601059008,blue
-2.5000005134943013,0.13381270164568004,blue
-1.1126111788254713,0.4640979794098481,blue
-1.282046745629883,1.4107862849870187,blue
-2.50632961068632,0.8686404727791581,blue
1.5474356902155666,1.9309245843335727,blue
-0.2144769992292983,1.089182788196049,blue
-2.211694151232823,0.9452112510832045,blue
1.3739353147730027,-1.6822775197906272,blue
1.214864841011953,1.5116114175026052,blue
-2.2969894335776524,-2.1173071905864855,blue
-0.18358121710465447,-0.23771047227153463,blue
2.5717974905646503,-1.8538395252800912,blue
-2.544515905028449,-0.9843623182787709,blue
1.368751501755833,-1.565535016660767,blue
0.7157564071853635,1.132541689000102,blue
-1.510959745649865,-0.001126943603034114,blue
-1.408266511362573,-0.5341621421929981,blue
2.675879448411326,1.6074458291829243,blue
-0.2510100143501375,1.9091663248997968,blue
2.4739682635504714,2.545256191176062,blue
2.966518427202624,-0.7489930818141621,blue
0.1253811710631627,-0.5321981102719322,blue
-2.3156129696716707,0.6457680799384922,blue
1.494537138615021,2.239557716324689,blue
-1.4441277665936345,0.3008447179085989,blue
-1.5997038184186516,1.6923468138796167,blue
-1.1101041051257436,-0.8776862900143598,blue
-1.0498802386884598,2.3048220727352966,blue
2.562852224476086,0.17782910211490366,blue
-0.8217649553233679,0.8965234639752184,blue
2.1905376479253853,1.347848203942815,red
2.2558331519207204,1.6490380152576707,blue
0.8059292398151623,0.24980379167528177,blue
-0.6920774358640487,-2.6424993950881674,blue
-1.9343706191860663,-0.4524775968329937,blue
0.8271689142885559,-2.200009648860155,blue
2.199298409314941,-2.5081843201658565,blue
2.774377642139303,-1.548577631940484,blue
-2.723070132660216,0.9309137845636659,blue
1.0680065482352639,0.8104701811971742,blue
2.1850367320458846,-2.31723550423364,blue
-2.130930303664198,0.1986057867150972,blue
-2.2107662947296856,-1.6469937139802238,blue
-1.1544471778269638,1.6524369603300437,blue
-1.043544804412485,2.6930905374076293,blue
1.4753885688270074,2.3512016725963383,blue
-0.9759733066080178,0.09946598175171317,blue
2.324190991459444,-2.911220084022135,blue
0.7870970785262164,1.4660135146039748,blue
0.797161899333894,-2.022586840180229,blue
1.6241120616102318,0.7989195358547345,blue
-2.4869884687416235,-2.8451119257737183,blue
1.6396584692044351,-1.5699139755030904,blue
1.233510202977305,0.41880019278917713,blue
0.004865013111261973,-0.693267843290561,blue
0.7053182704129277,-1.0319414162404774,blue
0.9597471187224333,-0.8997857777927143,blue
2.2112687307058803,1.6622778055316552,blue
2.029384290111743,-1.9024346206674858,blue
1.2746705265868092,0.7927037807638548,blue
-1.533722109705859,2.1379312675737214,blue
0.5004488009635848,1.5674649602458421,blue
-1.5616302152118178,-2.2555260809338047,blue
-0.20072175239564327,2.4172463469494883,blue
-1.1090475764315135,-2.7749869967956906,blue
0.2818459385086376,-2.1398101399433385,blue
2.911336120407011,2.8177705392271193,blue
-1.7026590034538405,0.700782014676478,blue
-0.758072284850194,1.8409850708507287,blue
-0.9874538778934214,2.3018527597772414,blue
-1.784119103342677,-0.06599152122273555,blue
-2.051244811603668,-0.2540611007035028,red
-1.264134882822673,-0.994355351566897,blue
-1.0816120440508408,2.048366297281701,red
2.5573217204770433,0.43865228603360107,blue
-1.3777875030546156,-0.9655293166715415,blue
-1.684502664395432,0.07372535313591921,blue
2.65280013247905,1.1437341205503255,blue
0.07190349452914013,-0.9134461981384367,blue
-2.836313823474182,0.3673899281390689,blue
2.763166418927323,-1.0701682234741374,blue
2.785953591553575,-1.9420474240202368,blue
-1.3771897949337855,2.454648664120004,blue
0.007166014134050158,2.429735649460712,blue
-1.2872944901311043,2.2921339598126558,blue
-0.4922721874880853,0.3714008414090415,blue
-0.438554891568641,-2.08720761939239,blue
0.2122623278449558,1.9673338516460699,red
-0.9138008125292312,0.4917691327294573,blue
-2.1109848556548423,0.18701735031269884,blue
0.12047589651905177,2.808428254771073,blue
1.072593906959244,2.7340329087750943,blue
-2.8094851989213367,1.1592436254390481,blue
-2.1932477370706938,-2.3526799008827846,blue
1.9587658180076337,0.7251686785743079,blue
0.07241693934942584,-1.9049283976222111,blue
0.3104714561481483,0.5857291479710955,blue
2.262602963807822,-2.628168241253209,blue
0.34278275722634977,-1.8938516923885835,blue
-0.4010221258644697,2.233023322341218,blue
0.7584641222242796,-1.7717323278212966,blue
-0.3997687381508106,1.9033736783881734,blue
2.8639539341146367,-1.98245479595375,blue
